Lon,Lat,Prev Full Moon UTC,Next Full Moon UTC,Dawn Start Local,tag,days
28,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:49:01.529526+02:00,civil,30
29,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:45:02.372919+02:00,civil,30
30,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:41:03.216253+02:00,civil,30
31,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:37:04.059527+02:00,civil,30
32,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:33:04.902743+02:00,civil,30
33,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:29:05.745899+02:00,civil,30
34,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:25:06.588996+02:00,civil,30
35,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:21:07.432034+02:00,civil,30
36,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:17:08.275013+02:00,civil,30
37,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:13:09.117932+02:00,civil,30
38,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T02:09:09.960793+03:00,civil,30
39,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T02:05:10.803594+03:00,civil,30
40,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T02:01:11.646337+03:00,civil,30
41,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:57:12.489020+03:00,civil,30
42,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:53:13.331645+03:00,civil,30
43,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:49:14.174210+03:00,civil,30
44,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:45:15.016716+03:00,civil,30
45,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:41:15.859164+03:00,civil,30
46,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:37:16.701553+03:00,civil,30
47,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:33:17.543883+03:00,civil,30
48,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:29:18.386154+03:00,civil,30
49,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:25:19.228366+03:00,civil,30
50,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:21:20.070519+03:00,civil,30
51,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:17:20.912614+03:00,civil,30
52,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:13:21.754649+03:00,civil,30
53,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T02:09:22.596627+04:00,civil,30
54,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T02:05:23.438545+04:00,civil,30
55,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T02:01:24.280405+04:00,civil,30
56,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:57:25.122206+04:00,civil,30
57,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:53:25.963948+04:00,civil,30
58,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:49:26.805632+04:00,civil,30
59,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:45:27.647257+04:00,civil,30
60,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:41:28.488824+04:00,civil,30
61,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:37:29.330332+04:00,civil,30
62,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:33:30.171781+04:00,civil,30
63,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:29:31.013172+04:00,civil,30
64,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:25:31.854505+04:00,civil,30
65,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:21:32.695779+04:00,civil,30
66,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:17:33.536995+04:00,civil,30
67,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:13:34.378152+04:00,civil,30
68,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T02:09:35.219251+05:00,civil,30
69,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T02:05:36.060291+05:00,civil,30
70,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T02:01:36.901274+05:00,civil,30
71,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:57:37.742198+05:00,civil,30
72,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:53:38.583063+05:00,civil,30
73,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:49:39.423871+05:00,civil,30
74,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:45:40.264620+05:00,civil,30
75,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:41:41.105311+05:00,civil,30
76,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:37:41.945944+05:00,civil,30
77,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:33:42.786518+05:00,civil,30
78,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:29:43.627035+05:00,civil,30
79,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:25:44.467493+05:00,civil,30
80,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:21:45.307893+05:00,civil,30
81,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:17:46.148235+05:00,civil,30
82,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:13:46.988519+05:00,civil,30
83,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T02:09:47.828745+06:00,civil,30
84,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T02:05:48.668913+06:00,civil,30
85,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T02:01:49.509023+06:00,civil,30
86,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:57:50.349075+06:00,civil,30
87,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:53:51.189069+06:00,civil,30
88,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:49:52.029006+06:00,civil,30
89,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:45:52.868884+06:00,civil,30
90,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:41:53.708704+06:00,civil,30
91,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:37:54.548467+06:00,civil,30
92,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:33:55.388172+06:00,civil,30
93,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:29:56.227819+06:00,civil,30
94,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:25:57.067408+06:00,civil,30
95,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:21:57.906939+06:00,civil,30
96,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:17:58.746413+06:00,civil,30
97,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:13:59.585829+06:00,civil,30
98,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T02:10:00.425187+07:00,civil,30
99,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T02:06:01.264488+07:00,civil,30
100,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T02:02:02.103731+07:00,civil,30
101,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:58:02.942916+07:00,civil,30
102,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:54:03.782044+07:00,civil,30
103,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:50:04.621114+07:00,civil,30
104,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:46:05.460127+07:00,civil,30
105,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:42:06.299082+07:00,civil,30
106,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:38:07.137980+07:00,civil,30
107,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:34:07.976820+07:00,civil,30
108,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:30:08.815603+07:00,civil,30
109,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:26:09.654328+07:00,civil,30
110,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:22:10.492996+07:00,civil,30
111,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:18:11.331606+07:00,civil,30
112,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:14:12.170160+07:00,civil,30
113,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T02:10:13.008655+08:00,civil,30
114,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T02:06:13.847094+08:00,civil,30
115,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T02:02:14.685475+08:00,civil,30
116,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:58:15.523799+08:00,civil,30
117,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:54:16.362065+08:00,civil,30
118,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:50:17.200275+08:00,civil,30
119,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:46:18.038427+08:00,civil,30
120,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:42:18.876522+08:00,civil,30
121,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:38:19.714560+08:00,civil,30
122,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:34:20.552540+08:00,civil,30
123,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:30:21.390464+08:00,civil,30
124,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:26:22.228330+08:00,civil,30
125,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:22:23.066140+08:00,civil,30
126,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:18:23.903892+08:00,civil,30
127,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:14:24.741588+08:00,civil,30
128,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T02:10:25.579226+09:00,civil,30
129,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T02:06:26.416807+09:00,civil,30
130,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T02:02:27.254332+09:00,civil,30
131,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T01:58:28.091799+09:00,civil,30
132,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:49:24.674719+09:00,civil,29
133,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:45:25.534034+09:00,civil,29
134,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:41:26.393284+09:00,civil,29
135,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:37:27.252468+09:00,civil,29
136,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:33:28.111586+09:00,civil,29
137,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:29:28.970638+09:00,civil,29
138,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:25:29.829624+09:00,civil,29
139,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:21:30.688545+09:00,civil,29
140,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:17:31.547400+09:00,civil,29
141,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:13:32.406189+09:00,civil,29
142,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:09:33.264913+09:00,civil,29
143,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T02:05:34.123571+10:00,civil,29
144,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T02:01:34.982163+10:00,civil,29
145,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:57:35.840690+10:00,civil,29
146,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:53:36.699151+10:00,civil,29
147,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:49:37.557547+10:00,civil,29
148,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:45:38.415877+10:00,civil,29
149,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:41:39.274142+10:00,civil,29
150,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:37:40.132342+10:00,civil,29
151,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:33:40.990476+10:00,civil,29
152,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:29:41.848544+10:00,civil,29
153,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:25:42.706548+10:00,civil,29
154,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:21:43.564485+10:00,civil,29
155,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:17:44.422358+10:00,civil,29
156,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:13:45.280166+10:00,civil,29
157,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:09:46.137908+10:00,civil,29
158,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T02:05:46.995585+11:00,civil,29
159,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T02:01:47.853196+11:00,civil,29
160,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:57:48.710743+11:00,civil,29
161,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:53:49.568225+11:00,civil,29
162,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:49:50.425641+11:00,civil,29
163,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:45:51.282992+11:00,civil,29
164,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:41:52.140278+11:00,civil,29
165,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:37:52.997500+11:00,civil,29
166,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:33:53.854656+11:00,civil,29
167,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:29:54.711747+11:00,civil,29
168,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:25:55.568774+11:00,civil,29
169,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:21:56.425735+11:00,civil,29
170,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:17:57.282632+11:00,civil,29
171,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:13:58.139463+11:00,civil,29
172,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:09:58.996230+11:00,civil,29
173,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T02:05:59.852932+12:00,civil,29
174,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T02:02:00.709570+12:00,civil,29
175,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:58:01.566142+12:00,civil,29
176,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:54:02.422650+12:00,civil,29
177,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:50:03.279093+12:00,civil,29
178,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:46:04.135472+12:00,civil,29
179,63,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:42:04.991786+12:00,civil,29
-180,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T13:55:36.698474+00:00,civil,29
-179,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T13:51:37.407371+00:00,civil,29
-178,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T13:47:38.116245+00:00,civil,29
-177,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T13:43:38.825096+00:00,civil,29
-176,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T13:39:39.533922+00:00,civil,29
-175,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T13:35:40.242726+00:00,civil,29
-174,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T13:31:40.951505+00:00,civil,29
-173,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T13:27:41.660261+00:00,civil,29
-172,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T13:23:42.368993+00:00,civil,29
-171,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T13:19:43.077701+00:00,civil,29
-170,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T13:15:43.786386+00:00,civil,29
-169,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T13:11:44.495047+00:00,civil,29
-168,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T13:07:45.203685+00:00,civil,29
-167,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T13:03:45.912299+00:00,civil,29
-166,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T12:59:46.620889+00:00,civil,29
-165,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T12:55:47.329456+00:00,civil,29
-164,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T12:51:48.038000+00:00,civil,29
-163,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T12:47:48.746519+00:00,civil,29
-162,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T12:43:49.455015+00:00,civil,29
-161,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T12:39:50.163488+00:00,civil,29
-160,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T12:35:50.871937+00:00,civil,29
-159,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T12:31:51.580362+00:00,civil,29
-158,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T12:27:52.288764+00:00,civil,29
-157,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T12:23:52.997142+00:00,civil,29
-156,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T12:19:53.705497+00:00,civil,29
-155,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T12:15:54.413829+00:00,civil,29
-154,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T12:11:55.122136+00:00,civil,29
-153,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T12:07:55.830421+00:00,civil,29
-152,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T12:03:56.538681+00:00,civil,29
-151,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T11:59:57.246919+00:00,civil,29
-150,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T11:55:57.955133+00:00,civil,29
-149,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T11:51:58.663323+00:00,civil,29
-148,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T11:47:59.371490+00:00,civil,29
-147,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T11:44:00.079633+00:00,civil,29
-146,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T11:40:00.787753+00:00,civil,29
-145,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T11:36:01.495849+00:00,civil,29
-144,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T11:32:02.203922+00:00,civil,29
-143,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T11:28:02.911972+00:00,civil,29
-142,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T11:24:03.619998+00:00,civil,29
-141,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T11:20:04.328001+00:00,civil,29
-140,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T11:16:05.035980+00:00,civil,29
-139,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T11:12:05.743936+00:00,civil,29
-138,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T11:08:06.451868+00:00,civil,29
-137,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T11:04:07.159777+00:00,civil,29
-136,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T11:00:07.867663+00:00,civil,29
-135,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T10:56:08.575525+00:00,civil,29
-134,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T10:52:09.283364+00:00,civil,29
-133,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T10:48:09.991180+00:00,civil,29
-132,62,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T10:44:10.698972+00:00,civil,29
