Lon,Lat,Prev Full Moon UTC,Next Full Moon UTC,Dawn/Day Start Local,tag,sun altitude,days this month
-15,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T05:14:25.320958+00:00,primary,,29
-12,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T05:02:25.274924+00:00,primary,,29
-9,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:50:25.228955+00:00,primary,,29
-6,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:38:25.183050+00:00,primary,,29
-3,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:26:25.137209+00:00,primary,,29
0,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:14:25.091433+00:00,primary,,29
3,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:02:25.045722+00:00,primary,,29
6,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T03:50:25.000074+00:00,primary,,29
9,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:38:24.954492+01:00,primary,,29
12,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:26:24.908973+01:00,primary,,29
15,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:14:24.863520+01:00,primary,,29
18,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:02:24.818131+01:00,primary,,29
21,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T03:50:24.772806+01:00,primary,,29
24,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:38:24.727546+02:00,primary,,29
27,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:26:24.682350+02:00,primary,,29
30,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:14:24.637219+02:00,primary,,29
33,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:02:24.592153+02:00,primary,,29
36,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T03:50:24.547151+02:00,primary,,29
39,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:38:24.502213+03:00,primary,,29
42,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:26:24.457340+03:00,primary,,29
45,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:14:24.412532+03:00,primary,,29
48,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:02:24.367789+03:00,primary,,29
51,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T03:50:24.323110+03:00,primary,,29
54,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:38:24.278495+04:00,primary,,29
57,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:26:24.233945+04:00,primary,,29
60,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:14:24.189460+04:00,primary,,29
63,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:02:24.145040+04:00,primary,,29
66,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T03:50:24.100385+04:00,primary,,29
69,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:38:24.056094+05:00,primary,,29
72,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:26:24.011868+05:00,primary,,29
75,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:14:23.967707+05:00,primary,,29
78,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:02:23.923610+05:00,primary,,29
81,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T03:50:23.879578+05:00,primary,,29
84,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:38:23.835611+06:00,primary,,29
87,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:26:23.791708+06:00,primary,,29
90,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:14:23.747870+06:00,primary,,29
93,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:02:23.704097+06:00,primary,,29
96,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T03:50:23.660388+06:00,primary,,29
99,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:38:23.616745+07:00,primary,,29
102,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:26:23.573166+07:00,primary,,29
105,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:14:23.529651+07:00,primary,,29
108,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:02:23.486202+07:00,primary,,29
111,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T03:50:23.442817+07:00,primary,,29
114,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:38:23.399497+08:00,primary,,29
117,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:26:23.356242+08:00,primary,,30
120,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:14:23.313052+08:00,primary,,30
123,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:02:23.269927+08:00,primary,,30
126,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T03:50:23.226866+08:00,primary,,30
129,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:38:23.183870+09:00,primary,,30
132,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:26:23.140939+09:00,primary,,30
135,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:14:23.098073+09:00,primary,,30
138,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:02:23.055272+09:00,primary,,30
141,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T03:50:23.012535+09:00,primary,,30
144,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:38:22.969864+10:00,primary,,30
147,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:26:22.927257+10:00,primary,,30
150,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:14:22.884715+10:00,primary,,30
153,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:02:22.842238+10:00,primary,,30
156,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T03:50:22.799826+10:00,primary,,30
159,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:38:22.757479+11:00,primary,,30
162,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:26:22.715197+11:00,primary,,30
165,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:14:22.672980+11:00,primary,,30
168,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:02:22.630828+11:00,primary,,30
171,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T03:50:22.588740+11:00,primary,,30
174,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:38:22.546718+12:00,primary,,30
177,13,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:26:22.504760+12:00,primary,,30
-180,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T16:21:13.210064+00:00,primary,,30
-177,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T16:09:13.157933+00:00,primary,,30
-174,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T15:57:13.105859+00:00,primary,,30
-171,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T15:45:13.053841+00:00,primary,,30
-168,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T15:33:13.001879+00:00,primary,,30
-165,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T15:21:12.949973+00:00,primary,,30
-162,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T15:09:12.898124+00:00,primary,,30
-159,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T14:57:12.846330+00:00,primary,,30
-156,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T14:45:12.794593+00:00,primary,,30
-153,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T14:33:12.742912+00:00,primary,,30
-150,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T14:21:12.691287+00:00,primary,,30
-147,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T14:09:12.639719+00:00,primary,,30
-144,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T13:57:12.588206+00:00,primary,,30
-141,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T13:45:12.536750+00:00,primary,,30
-138,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T13:33:12.485350+00:00,primary,,30
-135,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T13:21:12.434007+00:00,primary,,30
-132,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T13:09:12.382720+00:00,primary,,30
-129,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T12:57:12.331489+00:00,primary,,30
-126,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T12:45:12.280314+00:00,primary,,30
-123,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T12:33:12.229196+00:00,primary,,30
-120,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T12:21:12.178133+00:00,primary,,30
-117,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T12:09:12.127128+00:00,primary,,30
-114,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T11:57:12.076178+00:00,primary,,30
-111,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T11:45:12.025285+00:00,primary,,30
-108,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T11:33:11.974448+00:00,primary,,30
-105,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T11:21:11.923668+00:00,primary,,30
-102,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T11:09:11.872944+00:00,primary,,30
-99,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T10:57:11.822276+00:00,primary,,30
-96,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T10:45:11.771665+00:00,primary,,30
-93,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T10:33:11.721110+00:00,primary,,30
-90,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T10:21:11.670611+00:00,primary,,30
-87,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T10:09:11.620169+00:00,primary,,30
-84,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T09:57:11.569783+00:00,primary,,30
-81,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T09:45:11.519454+00:00,primary,,30
-78,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T09:33:11.469181+00:00,primary,,30
-75,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T09:21:11.418965+00:00,primary,,30
-72,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T09:09:11.368805+00:00,primary,,30
-69,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T08:57:11.318701+00:00,primary,,30
-66,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T08:45:11.268654+00:00,primary,,30
-63,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T08:33:11.218664+00:00,primary,,30
-60,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T08:21:11.168730+00:00,primary,,30
-57,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T08:09:11.118852+00:00,primary,,30
-54,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T07:57:11.069031+00:00,primary,,30
-51,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T07:45:11.019266+00:00,primary,,30
-48,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T07:33:17.336037+00:00,primary,,29
-45,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T07:21:17.279666+00:00,primary,,29
-42,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T07:09:17.223350+00:00,primary,,29
-39,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T06:57:17.167090+00:00,primary,,29
-36,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T06:45:17.110886+00:00,primary,,29
-33,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T06:33:17.054736+00:00,primary,,29
-30,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T06:21:16.998643+00:00,primary,,29
-27,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T06:09:16.942604+00:00,primary,,29
-24,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T05:57:16.886622+00:00,primary,,29
-21,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T05:45:16.830694+00:00,primary,,29
-18,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T05:33:16.774823+00:00,primary,,29
-15,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T05:21:16.719006+00:00,primary,,29
-12,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T05:09:16.663246+00:00,primary,,29
-9,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:57:16.607541+00:00,primary,,29
-6,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:45:16.551891+00:00,primary,,29
-3,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:33:16.496297+00:00,primary,,29
0,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:21:16.440759+00:00,primary,,29
3,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:09:16.385276+00:00,primary,,29
6,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T03:57:16.329849+00:00,primary,,29
9,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:45:16.274477+01:00,primary,,29
12,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:33:16.219161+01:00,primary,,29
15,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:21:16.163901+01:00,primary,,29
18,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:09:16.108696+01:00,primary,,29
21,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T03:57:16.053547+01:00,primary,,29
24,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:45:15.998453+02:00,primary,,29
27,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:33:15.943415+02:00,primary,,29
30,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:21:15.888433+02:00,primary,,29
33,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:09:15.833507+02:00,primary,,29
36,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T03:57:15.778636+02:00,primary,,29
39,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:45:15.723821+03:00,primary,,29
42,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:33:15.669062+03:00,primary,,29
45,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:21:15.614358+03:00,primary,,29
48,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:09:15.559710+03:00,primary,,29
51,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T03:57:15.505118+03:00,primary,,29
54,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:45:15.450581+04:00,primary,,29
57,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:33:15.396101+04:00,primary,,29
60,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:21:15.341676+04:00,primary,,29
63,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:09:15.287306+04:00,primary,,29
66,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T03:57:15.232532+04:00,primary,,29
69,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:45:15.178275+05:00,primary,,29
72,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:33:15.124074+05:00,primary,,29
75,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:21:15.069928+05:00,primary,,29
78,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:09:15.015838+05:00,primary,,29
81,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T03:57:14.961805+05:00,primary,,29
84,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:45:14.907826+06:00,primary,,29
87,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:33:14.853904+06:00,primary,,29
90,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:21:14.800038+06:00,primary,,29
93,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:09:14.746227+06:00,primary,,29
96,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T03:57:14.692473+06:00,primary,,29
99,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:45:14.638774+07:00,primary,,29
102,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:33:14.585131+07:00,primary,,29
105,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:21:14.531544+07:00,primary,,29
108,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:09:14.478013+07:00,primary,,29
111,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T03:57:14.424538+07:00,primary,,29
114,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:45:14.371119+08:00,primary,,29
117,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:33:14.317755+08:00,primary,,29
120,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:21:14.264448+08:00,primary,,30
123,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:09:14.211197+08:00,primary,,30
126,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T03:57:14.158001+08:00,primary,,30
129,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:45:14.104862+09:00,primary,,30
132,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:33:14.051778+09:00,primary,,30
135,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:21:13.998751+09:00,primary,,30
138,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:09:13.945779+09:00,primary,,30
141,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T03:57:13.892864+09:00,primary,,30
144,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:45:13.840004+10:00,primary,,30
147,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:33:13.787201+10:00,primary,,30
150,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:21:13.734454+10:00,primary,,30
153,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:09:13.681762+10:00,primary,,30
156,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T03:57:13.629127+10:00,primary,,30
159,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:45:13.576548+11:00,primary,,30
162,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:33:13.524025+11:00,primary,,30
165,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:21:13.471557+11:00,primary,,30
168,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:09:13.419146+11:00,primary,,30
171,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T03:57:13.366792+11:00,primary,,30
174,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:45:13.314493+12:00,primary,,30
177,10,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:33:13.262250+12:00,primary,,30
